*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Thu Mar 12 17:48:15 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Jan-23 00:00:00.0000 TDB
Stop  time      : A.D. 2030-Jan-23 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2461763.500000000, A.D. 2027-Dec-24 00:00:00.0000, -2.631348101507240E-02,  9.021844236512764E-01,  3.910793741221520E-01, -1.748311099512671E-02, -4.773143425841503E-04, -2.069424097701917E-04,  5.681102956471434E-03,  9.836524845827872E-01, -5.237110128807904E-05,
2461764.500000000, A.D. 2027-Dec-25 00:00:00.0000, -4.379210665666404E-02,  9.015663280686681E-01,  3.908113294910650E-01, -1.747318251484984E-02, -7.588831820704383E-04, -3.291470099991394E-04,  5.680811949545299E-03,  9.836020982954559E-01, -4.842449220977113E-05,
2461765.500000000, A.D. 2027-Dec-26 00:00:00.0000, -6.125792616953495E-02,  9.006666710756241E-01,  3.904210923679493E-01, -1.745749507925048E-02, -1.040410595016874E-03, -4.513148346310249E-04,  5.680543388919088E-03,  9.835555984644800E-01, -4.458927721308680E-05,
2461766.500000000, A.D. 2027-Dec-27 00:00:00.0000, -7.870517291967249E-02,  8.994855739274846E-01,  3.899087370118410E-01, -1.743603658442652E-02, -1.321736919310957E-03, -5.733711660690144E-04,  5.680296785150565E-03,  9.835129003455628E-01, -4.081232104165432E-05,
2461767.500000000, A.D. 2027-Dec-28 00:00:00.0000, -9.612807766941900E-02,  8.980233169806484E-01,  3.892744113897603E-01, -1.740881363722229E-02, -1.602704173668755E-03, -6.952435572974681E-04,  5.680071950602241E-03,  9.834739714502810E-01, -3.704262270527815E-05,
2461768.500000000, A.D. 2027-Dec-29 00:00:00.0000, -1.135208862757734E-01,  8.962803364323781E-01,  3.885183342123338E-01, -1.737584939255997E-02, -1.883159107822835E-03, -8.168631538662429E-04,  5.679868981008421E-03,  9.834388283545147E-01, -3.323335092596764E-05,
2461769.500000000, A.D. 2027-Dec-30 00:00:00.0000, -1.308778748539891E-01,  8.942572183924707E-01,  3.876407908685522E-01, -1.733718069710044E-02, -2.162955435153316E-03, -9.381655515947543E-04,  5.679688226942038E-03,  9.834075317580867E-01, -2.934325882699691E-05,
2461770.500000000, A.D. 2027-Dec-31 00:00:00.0000, -1.481933619036792E-01,  8.919546912412956E-01,  3.866421287750641E-01, -1.729285495605493E-02, -2.441955002213274E-03, -1.059091104797681E-03,  5.679530259493804E-03,  9.833801805422879E-01, -2.533724696970014E-05,
2461771.500000000, A.D. 2028-Jan-01 00:00:00.0000, -1.654617173899608E-01,  8.893736173704220E-01,  3.855227526825132E-01, -1.724292726875967E-02, -2.720027872026393E-03, -1.179584720849945E-03,  5.679395835345335E-03,  9.833569057224785E-01, -2.118601868395007E-05,
2461772.500000000, A.D. 2028-Jan-02 00:00:00.0000, -1.826773693093796E-01,  8.865149852967948E-01,  3.842831203829350E-01, -1.718745833459302E-02, -2.997051550668367E-03, -1.299595297877282E-03,  5.679285866131935E-03,  9.833378651434189E-01, -1.686498058053886E-05,
2461773.500000000, A.D. 2028-Jan-03 00:00:00.0000, -1.998348086929084E-01,  8.833799028085143E-01,  3.829237390612082E-01, -1.712651345765948E-02, -3.272909779007025E-03, -1.419075042374682E-03,  5.679201395598737E-03,  9.833232395239766E-01, -1.235270645367159E-05,
2461774.500000000, A.D. 2028-Jan-04 00:00:00.0000, -2.169285942152001E-01,  8.799695913195434E-01,  3.814451622773635E-01, -1.706016275211842E-02, -3.547491415372582E-03, -1.537978935218522E-03,  5.679143585900074E-03,  9.833132300849365E-01, -7.629382367181715E-06,
2461775.500000000, A.D. 2028-Jan-05 00:00:00.0000, -2.339533575642276E-01,  8.762853810615928E-01,  3.798479872967421E-01, -1.698848241560373E-02, -3.820689973856063E-03, -1.656264613354686E-03,  5.679113711795861E-03,  9.833080575441362E-01, -2.675711238958589E-06,
2461776.500000000, A.D. 2028-Jan-06 00:00:00.0000, -2.509038104688591E-01,  8.723287061721273E-01,  3.781328522262845E-01, -1.691155668253469E-02, -4.092404387228766E-03, -1.773892914210256E-03,  5.679113158569071E-03,  9.833079617558865E-01,  2.527185038640301E-06,
2461777.500000000, A.D. 2028-Jan-07 00:00:00.0000, -2.677747537358002E-01,  8.681010981846137E-01,  3.763004321899932E-01, -1.682947973488843E-02, -4.362541517089399E-03, -1.890829277689878E-03,  5.679143416195933E-03,  9.833132007015751E-01,  7.996267366601270E-06,
2461778.500000000, A.D. 2028-Jan-08 00:00:00.0000, -2.845610877072116E-01,  8.636041759858114E-01,  3.743514336409490E-01, -1.674235639369522E-02, -4.631020730690408E-03, -2.007046060574156E-03,  5.679206058832502E-03,  9.833240469378737E-01,  1.374291003390755E-05,
2461779.500000000, A.D. 2028-Jan-09 00:00:00.0000, -3.012578221235831E-01,  8.588396302265469E-01,  3.722865859932554E-01, -1.665029993001368E-02, -4.897780302482018E-03, -2.122525498778379E-03,  5.679302696058263E-03,  9.833407791548309E-01,  1.976679854436544E-05,
2461780.500000000, A.D. 2028-Jan-10 00:00:00.0000, -3.178600815907843E-01,  8.538092009200718E-01,  3.701066302821730E-01, -1.655342519234356E-02, -5.162784291109247E-03, -2.237262494301542E-03,  5.679434883018713E-03,  9.833636666175423E-01,  2.604801273170468E-05,
2461781.500000000, A.D. 2028-Jan-11 00:00:00.0000, -3.343631013755741E-01,  8.485146490573506E-01,  3.678123057230843E-01, -1.645183614233689E-02, -5.426027029165085E-03, -2.351265735540980E-03,  5.679603984353562E-03,  9.833929456060496E-01,  3.253944827729012E-05,
2461782.500000000, A.D. 2028-Jan-12 00:00:00.0000, -3.507622084635661E-01,  8.429577265445670E-01,  3.654043367359162E-01, -1.634560940026587E-02, -5.687531340374375E-03, -2.464555374826101E-03,  5.679811004108150E-03,  9.834287899654138E-01,  3.916332518718507E-05,
2461783.500000000, A.D. 2028-Jan-13 00:00:00.0000, -3.670527861684659E-01,  8.371401523709812E-01,  3.628834244850640E-01, -1.623477892158324E-02, -5.947337632021760E-03, -2.577156304556204E-03,  5.680056417025107E-03,  9.834712818947741E-01,  4.581567364774070E-05,
2461784.500000000, A.D. 2028-Jan-14 00:00:00.0000, -3.832302269740116E-01,  8.310636040206512E-01,  3.602502469706627E-01, -1.611932893694914E-02, -6.205484931480451E-03, -2.689088183272853E-03,  5.680340052624429E-03,  9.835203918764317E-01,  5.237993395903018E-05,
2461785.500000000, A.D. 2028-Jan-15 00:00:00.0000, -3.992898846670377E-01,  8.247297295242526E-01,  3.575054693648400E-01, -1.599919993366036E-02, -6.461989887697656E-03, -2.800355599519435E-03,  5.680661076284534E-03,  9.835759754001405E-01,  5.874592553830876E-05,
2461786.500000000, A.D. 2028-Jan-16 00:00:00.0000, -4.152270386216736E-01,  8.181401781435200E-01,  3.546497624770304E-01, -1.587430613892591E-02, -6.716831716617048E-03, -2.910942174484525E-03,  5.681018078256858E-03,  9.836377883755024E-01,  6.482699326440620E-05,
2461787.500000000, A.D. 2028-Jan-17 00:00:00.0000, -4.310368784292957E-01,  8.112966408949654E-01,  3.516838242933926E-01, -1.574455728509670E-02, -6.969947908084442E-03, -3.020810348142435E-03,  5.681409240846724E-03,  9.837055160784409E-01,  7.056925323999964E-05,
2461788.500000000, A.D. 2028-Jan-18 00:00:00.0000, -4.467145090101766E-01,  8.042008901479856E-01,  3.486083992678142E-01, -1.560987671422770E-02, -7.221239788877109E-03, -3.129905707548019E-03,  5.681832531596813E-03,  9.837788065998794E-01,  7.595155216783479E-05,
2461789.500000000, A.D. 2028-Jan-19 00:00:00.0000, -4.622549700671096E-01,  7.968548106473549E-01,  3.454242921273981E-01, -1.547021168313753E-02, -7.470583205687900E-03, -3.238163159068593E-03,  5.682285875871229E-03,  9.838573007277480E-01,  8.097907659334823E-05,
2461790.500000000, A.D. 2028-Jan-20 00:00:00.0000, -4.776532619621580E-01,  7.892604193948850E-01,  3.421323756191250E-01, -1.532553625039491E-02, -7.717839456239620E-03, -3.345512574736951E-03,  5.682767284631990E-03,  9.839406540707960E-01,  8.567489315456483E-05,
2461791.500000000, A.D. 2028-Jan-21 00:00:00.0000, -4.929043718973878E-01,  7.814198757291011E-01,  3.387335933928332E-01, -1.517584952249012E-02, -7.962863707630909E-03, -3.451882793629956E-03,  5.683274935338516E-03,  9.840285510659045E-01,  9.007253425154852E-05,
2461792.500000000, A.D. 2028-Jan-22 00:00:00.0000, -5.080032972515152E-01,  7.733354845436419E-01,  3.352289597461106E-01, -1.502117212593987E-02, -8.205510345252603E-03, -3.557203954234996E-03,  5.683807216428504E-03,  9.841207126797099E-01,  9.421087007793098E-05,
2461793.500000000, A.D. 2028-Jan-23 00:00:00.0000, -5.229450653167786E-01,  7.650096954268871E-01,  3.316195576696158E-01, -1.486154274123625E-02, -8.445635946872808E-03, -3.661408660782852E-03,  5.684362748704678E-03,  9.842169001116066E-01,  9.813114931565247E-05,
2461794.500000000, A.D. 2028-Jan-24 00:00:00.0000, -5.377247499413611E-01,  7.564450995870192E-01,  3.279065360683082E-01, -1.469701542615093E-02, -8.683100900263332E-03, -3.764432549299062E-03,  5.684940394241573E-03,  9.843169163359082E-01,  1.018755042403803E-04,
2461795.500000000, A.D. 2028-Jan-25 00:00:00.0000, -5.523374859036524E-01,  7.476444254818608E-01,  3.240911065401093E-01, -1.452765771487894E-02, -8.917770482869923E-03, -3.866214655766682E-03,  5.685539259051855E-03,  9.844206065635063E-01,  1.054861737546762E-04,
2461796.500000000, A.D. 2028-Jan-26 00:00:00.0000, -5.667784816349117E-01,  7.386105334367717E-01,  3.201745397982558E-01, -1.435354914920474E-02, -9.149515848346571E-03, -3.966697775619398E-03,  5.686158691997629E-03,  9.845278580533683E-01,  1.090049161304273E-04,
2461797.500000000, A.D. 2028-Jan-27 00:00:00.0000, -5.810430305322282E-01,  7.293464092703404E-01,  3.161581617264768E-01, -1.417477987688383E-02, -9.378215017495911E-03, -4.065828830717139E-03,  5.686798280216122E-03,  9.846385993205222E-01,  1.124723725825709E-04,
2461798.500000000, A.D. 2028-Jan-28 00:00:00.0000, -5.951265208095710E-01,  7.198551569740815E-01,  3.120433490949104E-01, -1.399144911416081E-02, -9.603753747996241E-03, -4.163559164117121E-03,  5.687457840708347E-03,  9.847527986796750E-01,  1.159273931666617E-04,
2461799.500000000, A.D. 2028-Jan-29 00:00:00.0000, -6.090244437437446E-01,  7.101399906643802E-01,  3.078315250574208E-01, -1.380366349489111E-02, -9.826026090652239E-03, -4.259844669864839E-03,  5.688137408302089E-03,  9.848704621610708E-01,  1.194064890806956E-04,
2461800.500000000, A.D. 2028-Jan-30 00:00:00.0000, -6.227324002948700E-01,  7.002042261899832E-01,  3.035241546215416E-01, -1.361153551612559E-02, -1.004493451429458E-02, -4.354645718137935E-03,  5.688837221299125E-03,  9.849916310253832E-01,  1.229436076983455E-04,
2461801.500000000, A.D. 2028-Jan-31 00:00:00.0000, -6.362461063423330E-01,  6.900512728193231E-01,  2.991227402795212E-01, -1.341518237227447E-02, -1.026038964448936E-02, -4.447926923655704E-03,  5.689557707077539E-03,  9.851163792708337E-01,  1.265703515712422E-04,
2461802.500000000, A.D. 2028-Feb-01 00:00:00.0000, -6.495613970576568E-01,  6.796846252932356E-01,  2.946288178959395E-01, -1.321472542633566E-02, -1.047230984700480E-02, -4.539656893001067E-03,  5.690299470224538E-03,  9.852448115784520E-01,  1.303166175562536E-04,
2461803.500000000, A.D. 2028-Feb-02 00:00:00.0000, -6.626742311153809E-01,  6.691078562158066E-01,  2.900439527774138E-01, -1.301029041281162E-02, -1.068062104263962E-02, -4.629808149697777E-03,  5.691063285137497E-03,  9.853770620309875E-01,  1.342114564669378E-04,
2461804.500000000, A.D. 2028-Feb-03 00:00:00.0000, -6.755806954239849E-01,  6.583246083156588E-01,  2.853697356345294E-01, -1.280200822634875E-02, -1.088525723610828E-02, -4.718357462114333E-03,  5.691850093346822E-03,  9.855132936493763E-01,  1.382837687624348E-04,
2461805.500000000, A.D. 2028-Feb-04 00:00:00.0000, -6.882770107592207E-01,  6.473385856122572E-01,  2.806077779271290E-01, -1.259001582854650E-02, -1.108616225495614E-02, -4.805286777613617E-03,  5.692661003047293E-03,  9.856536983115962E-01,  1.425622621452995E-04,
2461806.500000000, A.D. 2028-Feb-05 00:00:00.0000, -7.007595380170352E-01,  6.361535420732030E-01,  2.757597059213125E-01, -1.237445639585433E-02, -1.128329306841369E-02, -4.890584868427809E-03,  5.693497284481746E-03,  9.857984959533768E-01,  1.470739212361563E-04,
2461807.500000000, A.D. 2028-Feb-06 00:00:00.0000, -7.130247836967974E-01,  6.247732661452100E-01,  2.708271527831326E-01, -1.215547737514338E-02, -1.147662466399245E-02, -4.974249561752952E-03,  5.694360350202927E-03,  9.859479311506447E-01,  1.518401730207769E-04,
2461808.500000000, A.D. 2028-Feb-07 00:00:00.0000, -7.250694017176574E-01,  6.132015599372549E-01,  2.658117483606756E-01, -1.193322482552070E-02, -1.166615562645506E-02, -5.056289991177383E-03,  5.695251705089849E-03,  9.861022644651231E-01,  1.568702141658952E-04,
2461809.500000000, A.D. 2028-Feb-08 00:00:00.0000, -7.368901871613044E-01,  6.014422133169209E-01,  2.607151071680748E-01, -1.170783282201599E-02, -1.185191224512443E-02, -5.136727692086600E-03,  5.696172850353236E-03,  9.862617558233917E-01,  1.621519591966537E-04,
2461810.500000000, A.D. 2028-Feb-09 00:00:00.0000, -7.484840570622180E-01,  5.894989760590793E-01,  2.555388165431928E-01, -1.147940847914029E-02, -1.203394765099231E-02, -5.215594867555281E-03,  5.697125133476247E-03,  9.864266385349273E-01,  1.676429512838399E-04,
2461811.500000000, A.D. 2028-Feb-10 00:00:00.0000, -7.598480154832596E-01,  5.773755348699476E-01,  2.502844285790835E-01, -1.124801645686998E-02, -1.221233248087241E-02, -5.292928438239834E-03,  5.698109555893387E-03,  9.865970859927392E-01,  1.732656800577486E-04,
2461812.500000000, A.D. 2028-Feb-11 00:00:00.0000, -7.709791057080528E-01,  5.650755044541229E-01,  2.449534600941766E-01, -1.101366999814353E-02, -1.238713642989645E-02, -5.368760178638055E-03,  5.699126578405041E-03,  9.867731779819411E-01,  1.789121356686677E-04,
2461813.500000000, A.D. 2028-Feb-12 00:00:00.0000, -7.818743597040999E-01,  5.526024398350972E-01,  2.395474033018431E-01, -1.077633522877002E-02, -1.255840545340462E-02, -5.443105872735066E-03,  5.700175984616443E-03,  9.869548770349404E-01,  1.844591272477906E-04,
2461814.500000000, A.D. 2028-Feb-13 00:00:00.0000, -7.925307592675213E-01,  5.399598699619880E-01,  2.340677459335765E-01, -1.053594968843394E-02, -1.272614357810857E-02, -5.515957985147472E-03,  5.701256854449032E-03,  9.871420238450728E-01,  1.897898355581403E-04,
2461815.500000000, A.D. 2028-Feb-14 00:00:00.0000, -8.029452201819132E-01,  5.271513438224877E-01,  2.285159955005033E-01, -1.029244816006084E-02, -1.289030687752964E-02, -5.587284960766451E-03,  5.702367659374233E-03,  9.873343537558195E-01,  1.948129077356153E-04,
2461816.500000000, A.D. 2028-Feb-15 00:00:00.0000, -8.131146014532193E-01,  5.141804758002115E-01,  2.228937009826388E-01, -1.004578535629003E-02, -1.305081052215247E-02, -5.657036687311410E-03,  5.703506442643815E-03,  9.875315279667265E-01,  1.994720603824845E-04,
2461817.500000000, A.D. 2028-Feb-16 00:00:00.0000, -8.230357324781360E-01,  5.010509795713305E-01,  2.172024672998096E-01, -9.795948477868216E-03, -1.320754343685044E-02, -5.725152817284124E-03,  5.704671023319631E-03,  9.877331688600604E-01,  2.037450424847340E-04,
2461818.500000000, A.D. 2028-Feb-17 00:00:00.0000, -8.327054472596209E-01,  4.877666865562565E-01,  2.114439615552343E-01, -9.542959144736613E-03, -1.336038348876661E-02, -5.791570420903544E-03,  5.705859172205141E-03,  9.879388904624041E-01,  2.076358020925884E-04,
2461819.500000000, A.D. 2028-Feb-18 00:00:00.0000, -8.421206167610109E-01,  4.743315509490301E-01,  2.056199128276055E-01, -9.286868534019584E-03, -1.350920870269272E-02, -5.856229088125530E-03,  5.707068735263425E-03,  9.881483198138271E-01,  2.111648856976053E-04,
2461820.500000000, A.D. 2028-Feb-19 00:00:00.0000, -8.512781749140659E-01,  4.607496460687865E-01,  1.997321082407357E-01, -9.027750203428012E-03, -1.365390345910116E-02, -5.919073357000583E-03,  5.708297705201214E-03,  9.883611093622734E-01,  2.143614596768749E-04,
2461821.500000000, A.D. 2028-Feb-20 00:00:00.0000, -8.601751376158737E-01,  4.470251566114414E-01,  1.937823876238969E-01, -8.765693584064671E-03, -1.379436076505076E-02, -5.980053266168186E-03,  5.709544254982779E-03,  9.885769427663126E-01,  2.172581559334314E-04,
2461822.500000000, A.D. 2028-Feb-21 00:00:00.0000, -8.688086161214161E-01,  4.331623698893510E-01,  1.877726381609503E-01, -8.500799362239075E-03, -1.393048227990517E-02, -6.039123966266081E-03,  5.710806749360944E-03,  9.887955368916732E-01,  2.198885050837652E-04,
2461823.500000000, A.D. 2028-Feb-22 00:00:00.0000, -8.771758268108294E-01,  4.191656675595077E-01,  1.817047895948814E-01, -8.233176792427048E-03, -1.406217750523245E-02, -6.096245087789608E-03,  5.712083747166240E-03,  9.890166422075971E-01,  2.222861562465889E-04,
2461824.500000000, A.D. 2028-Feb-23 00:00:00.0000, -8.852740990359634E-01,  4.050395181878744E-01,  1.755808100107688E-01, -7.962942438981047E-03, -1.418936302793793E-02, -6.151380259117634E-03,  5.713374002208733E-03,  9.892400429429855E-01,  2.244850500335404E-04,
2461825.500000000, A.D. 2028-Feb-24 00:00:00.0000, -8.931008821564161E-01,  3.907884703538352E-01,  1.694027019553627E-01, -7.690219709410319E-03, -1.431196223353626E-02, -6.204496924210783E-03,  5.714676466311914E-03,  9.894655576117021E-01,  2.265198949940925E-04,
2461826.500000000, A.D. 2028-Feb-25 00:00:00.0000, -9.006537522651628E-01,  3.764171457654354E-01,  1.631724985899315E-01, -7.415138619866412E-03, -1.442990556151321E-02, -6.255566446551325E-03,  5.715990294919768E-03,  9.896930399834057E-01,  2.284265323762284E-04,
2461827.500000000, A.D. 2028-Feb-26 00:00:00.0000, -9.079304186283547E-01,  3.619302319027248E-01,  1.568922596374481E-01, -7.137835412560320E-03, -1.454313115792263E-02, -6.304564394942511E-03,  5.717314853979879E-03,  9.899223802753244E-01,  2.302419990058015E-04,
2461828.500000000, A.D. 2028-Feb-27 00:00:00.0000, -9.149287295922967E-01,  3.473324739094242E-01,  1.505640670086212E-01, -6.858451864281129E-03, -1.465158568426783E-02, -6.351470878708590E-03,  5.718649726284721E-03,  9.901535062502133E-01,  2.320042905556988E-04,
2461829.500000000, A.D. 2028-Feb-28 00:00:00.0000, -9.216466776561744E-01,  3.326286656932007E-01,  1.441900201139970E-01, -6.577134331333627E-03, -1.475522506200199E-02, -6.396270827818830E-03,  5.719994715890830E-03,  9.903863839815137E-01,  2.337519628924504E-04,
2461830.500000000, A.D. 2028-Feb-29 00:00:00.0000, -9.280824035311117E-01,  3.178236403628553E-01,  1.377722309412912E-01, -6.294032713501528E-03, -1.485401505107789E-02, -6.438954183919277E-03,  5.721349850227336E-03,  9.906210182184322E-01,  2.355237613310524E-04,
2461831.500000000, A.D. 2028-Mar-01 00:00:00.0000, -9.342341992100305E-01,  3.029222601465082E-01,  1.313128189671532E-01, -6.009299539876836E-03, -1.494793173739567E-02, -6.479516056617198E-03,  5.722715380510445E-03,  9.908574524577065E-01,  2.373584187329156E-04,
2461832.500000000, A.D. 2028-Mar-02 00:00:00.0000, -9.401005102277259E-01,  2.879294057707532E-01,  1.248139058785905E-01, -5.723089260177354E-03, -1.503696217612134E-02, -6.517956973449275E-03,  5.724091781512331E-03,  9.910957689035905E-01,  2.392946159594684E-04,
2461833.500000000, A.D. 2028-Mar-03 00:00:00.0000, -9.456799372591098E-01,  2.728499649752708E-01,  1.182776099321459E-01, -5.435557575551665E-03, -1.512110553694306E-02, -6.554283378883608E-03,  5.725479751077337E-03,  9.913360883840866E-01,  2.413708739196447E-04,
2461834.500000000, A.D. 2028-Mar-04 00:00:00.0000, -9.509712368713669E-01,  2.576888194984340E-01,  1.117060396414681E-01, -5.146860299282986E-03, -1.520037505299290E-02, -6.588508486203432E-03,  5.726880207688206E-03,  9.915785699295517E-01,  2.436248812368582E-04,
2461835.500000000, A.D. 2028-Mar-05 00:00:00.0000, -9.559733205509295E-01,  2.424508296792521E-01,  1.051012864507231E-01, -4.857150873217525E-03, -1.527480080739774E-02, -6.620653423461320E-03,  5.728294280782613E-03,  9.918234090960572E-01,  2.460915174607526E-04,
2461836.500000000, A.D. 2028-Mar-06 00:00:00.0000, -9.606852501160151E-01,  2.271408160471718E-01,  9.846541624917378E-02, -4.566575436664038E-03, -1.534443281358287E-02, -6.650748312119352E-03,  5.729723283859393E-03,  9.920708333088767E-01,  2.487987402496896E-04,
2461837.500000000, A.D. 2028-Mar-07 00:00:00.0000, -9.651062265762983E-01,  2.117635382454812E-01,  9.180046014947772E-02, -4.275264562821244E-03, -1.540934293832369E-02, -6.678832492157089E-03,  5.731168656243444E-03,  9.923210917793909E-01,  2.517608193664901E-04,
2461838.500000000, A.D. 2028-Mar-08 00:00:00.0000, -9.692355690810101E-01,  1.963236735932977E-01,  8.510840594681254E-02, -3.983321892687441E-03, -1.546962323395577E-02, -6.704952723394947E-03,  5.732631859007764E-03,  9.925744374845469E-01,  2.549694524692892E-04,
2461839.500000000, A.D. 2028-Mar-09 00:00:00.0000, -9.730726818670858E-01,  1.808258002695407E-01,  7.839119287581855E-02, -3.690812148648857E-03, -1.552537796969053E-02, -6.729158252661582E-03,  5.734114218746736E-03,  9.928311001170423E-01,  2.583851748705640E-04,
2461840.500000000, A.D. 2028-Mar-10 00:00:00.0000, -9.766170109629464E-01,  1.652743922112673E-01,  7.165071298075384E-02, -3.397753654124923E-03, -1.557670825245196E-02, -6.751492648315262E-03,  5.735616732735876E-03,  9.930912523497797E-01,  2.619333984184137E-04,
2461841.500000000, A.D. 2028-Mar-11 00:00:00.0000, -9.798679982033045E-01,  1.496738321333861E-01,  6.488882157646697E-02, -3.104121287744909E-03, -1.562369202709566E-02, -6.771984280401273E-03,  5.737139875692656E-03,  9.933549763775419E-01,  2.655094917909707E-04,
2461842.500000000, A.D. 2028-Mar-12 00:00:00.0000, -9.828250447307469E-01,  1.340284440403240E-01,  5.810735641400494E-02, -2.809862405561853E-03, -1.566636648835248E-02, -6.790639105657133E-03,  5.738683465737505E-03,  9.936222407088567E-01,  2.689939118635645E-04,
